sku,rev,ord,rev_rank,ord_rank,low_rotation_flag,dead_flag
J0377-SKD-L,25193.43,24,824.0,1377.5,0,0
J0377-SKD-M,20690.0,21,1024.0,1576.5,0,0
J0377-SKD-S,3297.0,3,4006.0,5335.5,0,0
J0377-SKD-XL,29534.86,28,665.0,1147.0,0,0
J0377-SKD-XS,4096.0,4,3590.0,4820.5,0,0
J0377-SKD-XXL,22004.0,21,967.0,1576.5,0,0
J0377-SKD-XXXL,16654.0,15,1301.0,2166.0,0,0
J0378-SKD-L,2897.0,3,4248.0,5335.5,0,0
J0378-SKD-M,5589.0,5,3022.0,4401.5,0,0
J0378-SKD-S,3344.0,3,3985.0,5335.5,0,0
J0378-SKD-XL,9087.0,8,2163.0,3433.0,0,0
J0378-SKD-XS,2292.0,2,4676.0,5959.0,0,0
J0378-SKD-XXL,5508.0,5,3053.0,4401.5,0,0
J0378-SKD-XXXL,3357.0,3,3978.0,5335.5,0,0
J0379-SKD-L,67733.0,54,187.0,489.5,0,0
J0379-SKD-M,53729.43,42,267.0,698.0,0,0
J0379-SKD-S,40557.04,32,418.0,982.0,0,0
J0379-SKD-XL,41939.43,32,400.0,982.0,0,0
J0379-SKD-XS,17551.0,13,1228.0,2460.0,0,0
J0379-SKD-XXL,26069.0,25,795.0,1307.0,0,0
J0379-SKD-XXXL,17633.0,14,1221.0,2308.0,0,0
J0380-SKD-L,6271.0,5,2791.0,4401.5,0,0
J0380-SKD-M,12486.0,11,1669.0,2774.0,0,0
J0380-SKD-S,13894.0,11,1516.0,2774.0,0,0
J0380-SKD-XL,7190.0,5,2550.0,4401.5,0,0
J0380-SKD-XS,1352.0,1,5509.5,6746.5,0,0
J0380-SKD-XXL,12942.0,9,1619.0,3188.5,0,0
J0380-SKD-XXXL,5666.0,6,2990.0,4040.0,0,0
J0381-SKD-L,16427.0,15,1311.0,2166.0,0,0
J0381-SKD-M,20299.0,19,1043.0,1731.0,0,0
J0381-SKD-S,12565.21,12,1657.0,2615.5,0,0
J0381-SKD-XL,14410.0,12,1471.0,2615.5,0,0
J0381-SKD-XS,9392.0,8,2119.0,3433.0,0,0
J0381-SKD-XXL,6342.0,6,2773.0,4040.0,0,0
J0381-SKD-XXXL,13118.21,11,1598.0,2774.0,0,0
J0382-SKD-L,27269.32,25,750.0,1307.0,0,0
J0382-SKD-M,38353.0,32,454.0,982.0,0,0
J0382-SKD-S,22344.32,20,952.0,1651.5,0,0
J0382-SKD-XL,17736.0,17,1212.0,1923.5,0,0
J0382-SKD-XS,16478.0,15,1308.0,2166.0,0,0
J0382-SKD-XXL,12295.64,11,1696.0,2774.0,0,0
J0382-SKD-XXXL,11156.32,9,1831.0,3188.5,0,0
J0385-KR-L,14233.0,16,1489.0,2039.0,0,0
J0385-KR-M,18630.71,21,1147.0,1576.5,0,0
J0385-KR-S,12891.24,15,1628.0,2166.0,0,0
J0385-KR-XL,10560.71,12,1927.0,2615.5,0,0
J0385-KR-XS,5933.0,7,2897.0,3717.5,0,0
J0385-KR-XXL,7412.0,8,2500.0,3433.0,0,0
J0385-KR-XXXL,8544.0,10,2267.0,2967.0,0,0
J0386-KR-L,17428.66,18,1240.0,1819.5,0,0
J0386-KR-M,8587.0,9,2257.0,3188.5,0,0
J0386-KR-S,14093.0,18,1500.5,1819.5,0,0
J0386-KR-XL,7979.0,9,2381.0,3188.5,0,0
J0386-KR-XS,3752.0,4,3756.0,4820.5,0,0
J0386-KR-XXL,7620.0,8,2462.0,3433.0,0,0
J0386-KR-XXXL,6407.0,7,2757.0,3717.5,0,0
J0388-TP-L,3409.0,5,3946.0,4401.5,0,0
J0388-TP-M,2070.0,3,4843.5,5335.5,0,0
J0388-TP-S,690.0,1,6349.5,6746.5,0,0
J0388-TP-XL,3409.0,5,3946.0,4401.5,0,0
J0388-TP-XS,2070.0,3,4843.5,5335.5,0,0
J0388-TP-XXL,649.0,1,6411.0,6746.5,0,0
J0389-TP-L,3165.0,5,4080.0,4401.5,0,0
J0389-TP-M,5844.0,8,2930.0,3433.0,0,0
J0389-TP-S,2660.0,4,4401.5,4820.5,0,0
J0389-TP-XL,2660.0,4,4401.5,4820.5,0,0
J0389-TP-XS,1330.0,2,5536.0,5959.0,0,0
J0389-TP-XXL,2920.0,4,4229.5,4820.5,0,0
J0389-TP-XXXL,1330.0,2,5536.0,5959.0,0,0
J0390-TP-L,8051.0,13,2359.0,2460.0,0,0
J0390-TP-M,5732.0,8,2967.0,3433.0,0,0
J0390-TP-S,3105.0,5,4106.5,4401.5,0,0
J0390-TP-XL,3125.0,5,4097.0,4401.5,0,0
J0390-TP-XS,4980.0,8,3242.0,3433.0,0,0
J0390-TP-XXL,1875.0,3,5011.0,5335.5,0,0
J0390-TP-XXXL,3994.0,6,3632.0,4040.0,0,0
J0391-TP-L,10534.0,16,1931.0,2039.0,0,0
J0391-TP-M,9370.0,14,2122.0,2308.0,0,0
J0391-TP-S,2336.0,3,4638.0,5335.5,0,0
J0391-TP-XL,7125.0,11,2565.0,2774.0,0,0
J0391-TP-XS,1380.0,2,5478.5,5959.0,0,0
J0391-TP-XXL,6826.14,10,2635.0,2967.0,0,0
J0391-TP-XXXL,2070.0,3,4843.5,5335.5,0,0
J0392-TP-L,1801.0,3,5060.0,5335.5,0,0
J0392-TP-XL,2500.0,4,4514.5,4820.5,0,0
J0395-DR-L,5154.0,6,3172.5,4040.0,0,0
J0395-DR-M,5491.0,6,3059.5,4040.0,0,0
J0395-DR-S,6013.0,7,2865.5,3717.5,0,0
J0395-DR-XL,9532.0,11,2085.0,2774.0,0,0
J0395-DR-XS,5655.0,7,2993.5,3717.5,0,0
J0395-DR-XXL,8927.0,10,2195.0,2967.0,0,0
J0395-DR-XXXL,12740.1,15,1637.0,2166.0,0,0
J0396-DR-L,8008.0,9,2374.5,3188.5,0,0
J0396-DR-M,10888.1,13,1878.0,2460.0,0,0
J0396-DR-S,8701.1,10,2231.0,2967.0,0,0
J0396-DR-XL,3773.0,4,3744.5,4820.5,0,0
J0396-DR-XS,6566.0,8,2710.0,3433.0,0,0
J0396-DR-XXL,14585.1,17,1459.0,1923.5,0,0
J0396-DR-XXXL,14104.0,16,1499.0,2039.0,0,0
J0397-DR-L,3996.0,4,3628.0,4820.5,0,0
J0397-DR-M,4995.0,5,3236.0,4401.5,0,0
J0397-DR-S,4207.0,6,3543.0,4040.0,0,0
J0397-DR-XL,8549.43,9,2266.0,3188.5,0,0
J0397-DR-XS,3876.0,4,3697.5,4820.5,0,0
J0397-DR-XXL,5934.0,6,2894.0,4040.0,0,0
J0397-DR-XXXL,19553.43,19,1082.0,1731.0,0,0
J0398-DR-L,2549.0,3,4486.0,5335.5,0,0
J0398-DR-M,5204.0,6,3155.0,4040.0,0,0
J0398-DR-S,2655.0,3,4408.0,5335.5,0,0
J0398-DR-XL,3434.0,4,3932.0,4820.5,0,0
J0398-DR-XS,1770.0,2,5093.0,5959.0,0,0
J0398-DR-XXL,10805.0,12,1890.0,2615.5,0,0
J0399-DR-L,20196.33,25,1048.0,1307.0,0,0
J0399-DR-M,8560.0,11,2263.0,2774.0,0,0
J0399-DR-S,15470.33,19,1377.0,1731.0,0,0
J0399-DR-XL,24819.33,31,840.0,1019.5,0,0
J0399-DR-XS,13429.58,17,1560.0,1923.5,0,0
J0399-DR-XXL,19913.68,27,1063.0,1190.5,0,0
J0399-DR-XXXL,12340.0,15,1687.0,2166.0,0,0
J0400-DR-L,15643.0,18,1367.0,1819.5,0,0
J0400-DR-M,9950.0,13,2017.5,2460.0,0,0
J0400-DR-S,6831.1,8,2632.0,3433.0,0,0
J0400-DR-XL,6298.0,7,2782.0,3717.5,0,0
J0400-DR-XS,6820.0,8,2637.0,3433.0,0,0
J0400-DR-XXL,3519.0,4,3879.0,4820.5,0,0
J0400-DR-XXXL,8958.0,10,2185.0,2967.0,0,0
J0401-DR-L,17512.72,20,1234.0,1651.5,0,0
J0401-DR-M,10380.86,11,1954.0,2774.0,0,0
J0401-DR-S,43239.16,50,385.0,554.5,0,0
J0401-DR-XL,33086.72,38,570.0,786.5,0,0
J0401-DR-XS,15140.72,19,1407.0,1731.0,0,0
J0401-DR-XXL,33767.0,37,552.0,816.5,0,0
J0401-DR-XXXL,15668.0,18,1364.0,1819.5,0,0
J0402-DR-L,9971.0,14,2012.0,2308.0,0,0
J0402-DR-M,5695.0,8,2979.0,3433.0,0,0
J0402-DR-S,6382.0,9,2764.0,3188.5,0,0
J0402-DR-XL,6975.0,10,2601.0,2967.0,0,0
J0402-DR-XS,5454.0,9,3071.0,3188.5,0,0
J0402-DR-XXL,9830.0,12,2036.0,2615.5,0,0
J0413-DR-L,19026.0,25,1117.5,1307.0,0,0
J0413-DR-M,19207.0,26,1105.0,1247.0,0,0
J0413-DR-S,12509.0,18,1665.0,1819.5,0,0
J0413-DR-XL,12357.0,16,1685.0,2039.0,0,0
J0413-DR-XS,14148.0,19,1495.0,1731.0,0,0
J0413-DR-XXL,8683.0,11,2237.0,2774.0,0,0
J0413-DR-XXXL,885.0,1,6115.0,6746.5,0,0
J0414-DR-L,4489.0,6,3428.0,4040.0,0,0
J0414-DR-M,7685.0,9,2444.5,3188.5,0,0
J0414-DR-S,4708.0,5,3348.5,4401.5,0,0
J0414-DR-XL,7040.86,8,2587.0,3433.0,0,0
J0414-DR-XS,3540.0,4,3865.0,4820.5,0,0
J0414-DR-XXL,5611.86,6,3009.0,4040.0,0,0
J0414-DR-XXXL,9455.0,11,2103.5,2774.0,0,0
J0415-DR-L,8930.0,10,2194.0,2967.0,0,0
J0415-DR-M,10948.82,12,1866.0,2615.5,0,0
J0415-DR-S,9200.38,10,2147.0,2967.0,0,0
J0415-DR-XL,6185.0,7,2812.0,3717.5,0,0
J0415-DR-XS,7155.0,9,2560.0,3188.5,0,0
J0415-DR-XXL,16957.0,17,1276.0,1923.5,0,0
J0415-DR-XXXL,13732.0,14,1531.0,2308.0,0,0
J0416-DR-L,16382.0,19,1316.0,1731.0,0,0
J0416-DR-M,7488.71,9,2480.0,3188.5,0,0
J0416-DR-S,12891.72,16,1627.0,2039.0,0,0
J0416-DR-XL,14263.0,18,1485.0,1819.5,0,0
J0416-DR-XS,7614.0,10,2464.0,2967.0,0,0
J0416-DR-XXL,15043.04,18,1414.0,1819.5,0,0
J0417-TP-M,1582.0,2,5271.5,5959.0,0,0
J0417-TP-S,1890.0,3,5001.5,5335.5,0,0
J0417-TP-XL,1582.0,2,5271.5,5959.0,0,0
J0417-TP-XS,791.0,1,6241.0,6746.5,0,0
J0418-TP-L,3565.0,5,3848.0,4401.5,0,0
J0418-TP-M,2906.0,4,4240.0,4820.5,0,0
J0418-TP-S,5117.33,7,3192.0,3717.5,0,0
J0418-TP-XL,2202.0,3,4735.0,5335.5,0,0
J0418-TP-XS,8340.0,11,2297.0,2774.0,0,0
J0418-TP-XXL,2492.0,3,4520.5,5335.5,0,0
J0419-TP-L,4605.0,6,3386.0,4040.0,0,0
J0419-TP-M,3472.0,4,3912.0,4820.5,0,0
J0419-TP-S,3861.0,5,3703.5,4401.5,0,0
J0419-TP-XL,1890.0,2,5001.5,5959.0,0,0
J0419-TP-XS,2373.0,3,4615.5,5335.5,0,0
J0419-TP-XXL,1890.0,2,5001.5,5959.0,0,0
J0419-TP-XXXL,791.0,1,6241.0,6746.5,0,0
J0420-TP-L,704.0,1,6327.5,6746.5,0,0
J0420-TP-M,1498.0,2,5356.5,5959.0,0,0
J0420-TP-S,1498.0,2,5356.5,5959.0,0,0
J0429-DR-M,807.0,1,6228.0,6746.5,0,0
J0429-DR-S,859.0,1,6150.0,6746.5,0,0
J0429-DR-XL,859.0,1,6150.0,6746.5,0,0
J0429-DR-XS,1718.0,2,5138.0,5959.0,0,0
J0429-DR-XXL,859.0,1,6150.0,6746.5,0,0
J0429-DR-XXXL,1718.0,2,5138.0,5959.0,0,0
J0431-DR-L,5394.0,6,3087.0,4040.0,0,0
J0431-DR-M,3596.0,4,3827.5,4820.5,0,0
J0431-DR-S,5340.0,6,3105.5,4040.0,0,0
J0431-DR-XL,1504.0,2,5347.5,5959.0,0,0
J0431-DR-XS,1798.0,2,5064.5,5959.0,0,0
J0431-DR-XXL,899.0,1,6086.0,6746.5,0,0
J0431-DR-XXXL,1798.0,2,5064.5,5959.0,0,0
J0434-DR-L,5063.0,7,3211.0,3717.5,0,0
J0434-DR-S,1309.0,2,5550.0,5959.0,0,0
J0434-DR-XL,1453.0,2,5422.0,5959.0,0,0
J0434-DR-XXL,3511.0,5,3882.0,4401.5,0,0
J0434-DR-XXXL,2951.0,4,4204.0,4820.5,0,0
JNE0722-K,1638.0,2,5211.5,5959.0,0,0
JNE0850-N,1638.0,2,5211.5,5959.0,0,0
JNE09186-BLUE-SR-JP7104RMV,819.0,1,6216.5,6746.5,0,0
JNE09186-BLUE-SR-JP7104RMV-K,819.0,1,6216.5,6746.5,0,0
JNE09186-BLUE-SR-JP7104RMV-N,1718.0,2,5138.0,5959.0,0,0
JNE09187-PINK-SR-JP7104RNV,819.0,1,6216.5,6746.5,0,0
JNE09209-MULTI-SR-JP8101RMV,1638.0,2,5211.5,5959.0,0,0
JNE09209-MULTI-SR-JP8101RMV-K,1248.0,1,5610.5,6746.5,0,0
JNE09210-PINK-SR-JP8101RNV,5154.0,6,3172.5,4040.0,0,0
JNE09210-PINK-SR-JP8101RNV-K,1248.0,1,5610.5,6746.5,0,0
JNE1000-NAVY-SR-JB6102RMV-K,3595.0,4,3829.5,4820.5,0,0
JNE1233-BLUE-KR-031-L,4335.2,11,3490.0,2774.0,0,0
JNE1233-BLUE-KR-031-M,4377.0,11,3474.0,2774.0,0,0
JNE1233-BLUE-KR-031-S,4025.0,10,3616.0,2967.0,1,0
JNE1233-BLUE-KR-031-XL,11234.91,28,1820.0,1147.0,0,0
JNE1233-BLUE-KR-031-XS,3008.0,8,4172.0,3433.0,1,0
JNE1233-BLUE-KR-031-XXL,11636.1,29,1776.0,1109.0,0,0
JNE1233-BLUE-KR-031-XXXL,5664.0,14,2991.0,2308.0,0,0
JNE1234-MULTI-KR-032-L,3573.0,11,3844.0,2774.0,1,0
JNE1234-MULTI-KR-032-M,4716.85,16,3346.0,2039.0,0,0
JNE1234-MULTI-KR-032-S,3547.62,12,3858.0,2615.5,1,0
JNE1234-MULTI-KR-032-XL,5630.9,19,3001.0,1731.0,0,0
JNE1234-MULTI-KR-032-XS,2375.95,6,4612.0,4040.0,0,0
JNE1234-MULTI-KR-032-XXL,2685.38,8,4379.0,3433.0,1,0
JNE1234-MULTI-KR-032-XXXL,2083.0,7,4828.5,3717.5,0,0
JNE1407-BLACK-KR-UDF18-XL,390.0,1,6900.5,6746.5,0,1
JNE1408-GREY-KR-UDF19-L,5285.0,13,3127.0,2460.0,0,0
JNE1408-GREY-KR-UDF19-M,1881.0,6,5005.0,4040.0,0,0
JNE1408-GREY-KR-UDF19-S,984.0,3,5960.5,5335.5,0,0
JNE1408-GREY-KR-UDF19-XL,1279.0,4,5585.0,4820.5,0,0
JNE1408-GREY-KR-UDF19-XXL,2482.0,8,4531.0,3433.0,1,0
JNE1408-GREY-KR-UDF19-XXXL,1429.0,4,5444.5,4820.5,0,0
JNE1408-KR-UDF19-A-L,4042.0,11,3610.0,2774.0,1,0
JNE1408-KR-UDF19-A-M,3782.0,10,3736.0,2967.0,1,0
JNE1408-KR-UDF19-A-S,1890.0,5,5001.5,4401.5,0,0
JNE1408-KR-UDF19-A-XL,2603.52,8,4433.0,3433.0,1,0
JNE1408-KR-UDF19-A-XS,3100.0,9,4110.0,3188.5,1,0
JNE1408-KR-UDF19-A-XXL,307.0,1,7071.0,6746.5,0,1
JNE1408-KR-UDF19-A-XXXL,3454.1,10,3918.0,2967.0,1,0
JNE1525-KR-UDF19-A-L,3351.0,11,3983.0,2774.0,1,0
JNE1525-KR-UDF19-A-M,1839.0,5,5030.5,4401.5,0,0
JNE1525-KR-UDF19-A-S,2448.0,8,4556.0,3433.0,1,0
JNE1525-KR-UDF19-A-XL,3072.0,8,4127.0,3433.0,1,0
JNE1525-KR-UDF19-A-XS,2115.19,6,4802.0,4040.0,0,0
JNE1525-KR-UDF19-A-XXL,923.0,3,6049.5,5335.5,0,0
JNE1525-KR-UDF19-A-XXXL,1518.0,4,5338.0,4820.5,0,0
JNE1525-KR-UDF19BLACK-L,3340.0,10,3986.0,2967.0,1,0
JNE1525-KR-UDF19BLACK-M,10058.0,30,2003.0,1061.0,0,0
JNE1525-KR-UDF19BLACK-S,4620.0,14,3380.0,2308.0,0,0
JNE1525-KR-UDF19BLACK-XL,4300.0,12,3504.0,2615.5,0,0
JNE1525-KR-UDF19BLACK-XS,2749.0,9,4344.0,3188.5,1,0
JNE1525-KR-UDF19BLACK-XXL,4271.38,14,3521.0,2308.0,0,0
JNE1525-KR-UDF19BLACK-XXXL,2739.0,9,4351.0,3188.5,1,0
JNE1906-KR-031-L,5813.0,16,2940.0,2039.0,0,0
JNE1906-KR-031-M,9551.0,25,2078.0,1307.0,0,0
JNE1906-KR-031-S,8118.0,23,2347.0,1445.0,0,0
JNE1906-KR-031-XL,4463.1,12,3438.0,2615.5,0,0
JNE1906-KR-031-XS,4549.0,11,3410.0,2774.0,0,0
JNE1906-KR-031-XXL,7764.0,21,2422.5,1576.5,0,0
JNE1906-KR-031-XXXL,7764.0,20,2422.5,1651.5,0,0
JNE1951-KR-155-L,2597.0,7,4447.0,3717.5,0,0
JNE1951-KR-155-M,2576.0,7,4467.0,3717.5,0,0
JNE1951-KR-155-S,1472.0,4,5393.0,4820.5,0,0
JNE1951-KR-155-XL,3336.48,9,3989.0,3188.5,1,0
JNE1951-KR-155-XS,1469.0,4,5395.0,4820.5,0,0
JNE1951-KR-155-XXL,5972.48,16,2881.0,2039.0,0,0
JNE1951-KR-155-XXXL,3573.48,7,3842.5,3717.5,0,0
JNE1975-KR-309-S,229.0,1,7176.5,6746.5,0,1
JNE1975-KR-309-XS,458.0,2,6809.0,5959.0,0,0
JNE1975-KR-309-XXL,687.0,3,6359.0,5335.5,0,0
JNE1977-KR-237-L,4525.0,15,3418.5,2166.0,0,0
JNE1977-KR-237-M,3748.67,14,3757.0,2308.0,1,0
JNE1977-KR-237-S,1463.0,5,5403.5,4401.5,0,0
JNE1977-KR-237-XL,1830.34,7,5042.0,3717.5,0,0
JNE1977-KR-237-XS,4237.34,13,3531.0,2460.0,0,0
JNE1977-KR-237-XXL,5512.67,19,3050.0,1731.0,0,0
JNE1977-KR-237-XXXL,819.0,3,6216.5,5335.5,0,0
JNE1998-KR-311-L,2071.95,6,4840.0,4040.0,0,0
JNE1998-KR-311-M,3269.0,11,4015.5,2774.0,1,0
JNE1998-KR-311-S,1460.95,5,5417.0,4401.5,0,0
JNE1998-KR-311-XL,5093.0,17,3204.0,1923.5,0,0
JNE1998-KR-311-XS,1180.0,4,5711.0,4820.5,0,0
JNE1998-KR-311-XXL,5335.9,18,3108.0,1819.5,0,0
JNE2006-KR-158-S,501.0,1,6724.0,6746.5,0,1
JNE2009-KR-310-L,1177.67,4,5716.0,4820.5,0,0
JNE2009-KR-310-M,2384.0,8,4609.0,3433.0,1,0
JNE2009-KR-310-S,1213.0,5,5645.5,4401.5,0,0
JNE2009-KR-310-XL,2074.67,7,4834.0,3717.5,0,0
JNE2009-KR-310-XS,2709.0,7,4367.0,3717.5,0,0
JNE2009-KR-310-XXL,1216.0,4,5644.0,4820.5,0,0
JNE2014-KR-178-L,33740.96,89,554.0,219.0,0,0
JNE2014-KR-178-M,34159.9,91,541.0,213.5,0,0
JNE2014-KR-178-S,14004.0,36,1508.0,849.5,0,0
JNE2014-KR-178-XL,45139.04,121,362.0,134.5,0,0
JNE2014-KR-178-XS,6636.0,18,2685.0,1819.5,0,0
JNE2014-KR-178-XXL,18553.57,51,1153.0,540.5,0,0
JNE2014-KR-178-XXXL,22508.38,59,947.0,423.5,0,0
JNE2032-KR-205-L,4280.38,13,3518.0,2460.0,0,0
JNE2032-KR-205-M,2784.0,9,4317.0,3188.5,1,0
JNE2032-KR-205-S,2757.0,8,4337.0,3433.0,1,0
JNE2032-KR-205-XL,3717.0,12,3773.5,2615.5,1,0
JNE2032-KR-205-XS,1520.0,5,5337.0,4401.5,0,0
JNE2032-KR-205-XXL,5240.0,17,3143.0,1923.5,0,0
JNE2032-KR-205-XXXL,6161.58,20,2817.0,1651.5,0,0
JNE2049-KR-351-L,3045.0,7,4145.5,3717.5,0,0
JNE2049-KR-351-M,4097.0,9,3589.0,3188.5,0,0
JNE2049-KR-351-S,4296.0,10,3506.0,2967.0,0,0
JNE2049-KR-351-XL,4986.48,12,3241.0,2615.5,0,0
JNE2049-KR-351-XS,6601.0,16,2699.0,2039.0,0,0
JNE2049-KR-351-XXL,2953.0,7,4203.0,3717.5,0,0
JNE2049-KR-351-XXXL1,7547.0,17,2471.0,1923.5,0,0
JNE2058-KR-339-L,605.0,1,6512.5,6746.5,0,1
JNE2086-KR-389-L,15327.71,23,1392.0,1445.0,0,0
JNE2086-KR-389-M,13087.14,16,1602.0,2039.0,0,0
JNE2086-KR-389-S,1321.0,2,5543.0,5959.0,0,0
JNE2086-KR-389-XL,699.0,1,6333.5,6746.5,0,0
JNE2086-KR-389-XS,1370.0,2,5490.0,5959.0,0,0
JNE2086-KR-389-XXXL,2020.0,3,4884.5,5335.5,0,0
JNE2100-KR-144-L,9737.0,26,2046.0,1247.0,0,0
JNE2100-KR-144-M,10367.0,27,1957.0,1190.5,0,0
JNE2100-KR-144-S,6711.24,18,2666.0,1819.5,0,0
JNE2100-KR-144-XL,8049.0,22,2360.0,1507.5,0,0
JNE2100-KR-144-XS,1829.0,5,5043.5,4401.5,0,0
JNE2100-KR-144-XXL,9842.0,25,2034.0,1307.0,0,0
JNE2100-KR-144-XXXL,3396.0,9,3956.5,3188.5,1,0
JNE2101-KR-210-L,277.0,1,7150.0,6746.5,0,1
JNE2101-KR-210-S,1183.0,4,5702.5,4820.5,0,0
JNE2101-KR-210-XL,840.0,3,6183.0,5335.5,0,0
JNE2113-KR-381-L,974.24,2,5973.5,5959.0,0,0
JNE2113-KR-381-M,1516.24,3,5341.0,5335.5,0,0
JNE2113-KR-381-S,1996.0,4,4902.5,4820.5,0,0
JNE2113-KR-381-XL,542.0,1,6643.5,6746.5,0,1
JNE2113-KR-381-XXL,5429.0,10,3080.0,2967.0,0,0
JNE2131-KR-A-L,1528.0,2,5331.0,5959.0,0,0
JNE2131-KR-A-M,599.0,1,6553.0,6746.5,0,1
JNE2131-KR-A-S,599.0,1,6553.0,6746.5,0,1
JNE2131-KR-A-XL,599.0,1,6553.0,6746.5,0,1
JNE2131-KR-A-XXL,563.0,1,6617.5,6746.5,0,1
JNE2131-KR-A-XXXL,2408.0,4,4595.5,4820.5,0,0
JNE2132-KR-398-L,566.0,1,6609.5,6746.5,0,1
JNE2132-KR-398-M,2900.0,5,4244.5,4401.5,0,0
JNE2132-KR-398-S,1048.0,2,5850.0,5959.0,0,0
JNE2132-KR-398-XL,519.0,1,6673.0,6746.5,0,1
JNE2132-KR-398-XS,1048.0,2,5850.0,5959.0,0,0
JNE2132-KR-398-XXL,3201.05,6,4056.0,4040.0,0,0
JNE2132-KR-398-XXXL,2785.0,5,4315.0,4401.5,0,0
JNE2145-KR-A-L,605.0,1,6512.5,6746.5,0,1
JNE2145-KR-A-XL,391.0,1,6898.5,6746.5,0,1
JNE2145-KR-A-XXXL,391.0,1,6898.5,6746.5,0,1
JNE2153-KR-278-A-M,7740.81,17,2430.0,1923.5,0,0
JNE2153-KR-278-A-S,8045.81,20,2361.0,1651.5,0,0
JNE2153-KR-278-A-XL,4476.81,10,3432.0,2967.0,0,0
JNE2153-KR-278-A-XS,1696.0,4,5158.0,4820.5,0,0
JNE2153-KR-278-A-XXL,6148.4,17,2822.0,1923.5,0,0
JNE2153-KR-278-A-XXXL,6193.0,14,2808.0,2308.0,0,0
JNE2170-KR-436-L,1554.0,3,5304.0,5335.5,0,0
JNE2170-KR-436-M,1036.0,2,5874.5,5959.0,0,0
JNE2170-KR-436-S,2090.0,4,4823.0,4820.5,0,0
JNE2170-KR-436-XL,2684.0,5,4382.0,4401.5,0,0
JNE2170-KR-436-XS,1130.0,2,5763.0,5959.0,0,0
JNE2170-KR-436-XXL,1554.0,3,5304.0,5335.5,0,0
JNE2170-KR-436-XXXL,1036.0,2,5874.5,5959.0,0,0
JNE2171-KR-437-L,11530.81,24,1793.0,1377.5,0,0
JNE2171-KR-437-M,31223.86,59,609.0,423.5,0,0
JNE2171-KR-437-S,12733.0,25,1638.0,1307.0,0,0
JNE2171-KR-437-XL,36137.15,71,491.0,314.5,0,0
JNE2171-KR-437-XS,4231.0,8,3534.0,3433.0,0,0
JNE2171-KR-437-XXL,5036.43,10,3219.0,2967.0,0,0
JNE2171-KR-437-XXXL,3890.43,8,3690.0,3433.0,1,0
JNE2199-KR-411-A-L,11653.19,32,1775.0,982.0,0,0
JNE2199-KR-411-A-M,6690.57,18,2675.0,1819.5,0,0
JNE2199-KR-411-A-S,1412.0,4,5461.0,4820.5,0,0
JNE2199-KR-411-A-XL,15322.0,40,1394.0,740.0,0,0
JNE2199-KR-411-A-XS,2975.0,7,4194.5,3717.5,0,0
JNE2199-KR-411-A-XXL,11528.66,32,1794.0,982.0,0,0
JNE2199-KR-411-A-XXXL,8030.0,22,2366.0,1507.5,0,0
JNE2205-KR-467-A-L,2821.0,8,4298.0,3433.0,1,0
JNE2205-KR-467-A-M,6088.05,18,2846.0,1819.5,0,0
JNE2205-KR-467-A-S,2688.0,8,4377.0,3433.0,1,0
JNE2205-KR-467-A-XL,3069.0,9,4129.5,3188.5,1,0
JNE2205-KR-467-A-XS,3078.0,6,4120.0,4040.0,0,0
JNE2205-KR-467-A-XXL,3056.05,9,4140.0,3188.5,1,0
JNE2205-KR-467-A-XXXL,4031.0,10,3615.0,2967.0,1,0
JNE2209-KR-498-A-XL,499.0,1,6732.0,6746.5,0,1
JNE2251-KR-537-C-L,425.0,1,6855.0,6746.5,0,1
JNE2251-KR-537-C-S,1197.0,3,5680.0,5335.5,0,0
JNE2251-KR-537-C-XL,399.0,1,6888.0,6746.5,0,1
JNE2251-KR-537-C-XS,399.0,1,6888.0,6746.5,0,1
JNE2251-KR-537-C-XXL,1712.0,4,5144.5,4820.5,0,0
JNE2251-KR-537-C-XXXL,399.0,1,6888.0,6746.5,0,1
JNE2251-KR-537-L,429.0,1,6848.5,6746.5,0,1
JNE2251-KR-537-M,1245.0,3,5614.0,5335.5,0,0
JNE2251-KR-537-S,605.0,1,6512.5,6746.5,0,1
JNE2251-KR-537-XL,858.0,2,6153.5,5959.0,0,0
JNE2251-KR-537-XS,858.0,2,6153.5,5959.0,0,0
JNE2251-KR-537-XXL,2025.0,5,4883.0,4401.5,0,0
JNE2251-KR-537-XXXL,798.0,2,6237.5,5959.0,0,0
JNE2262-KR-569-S,1121.0,3,5778.0,5335.5,0,0
JNE2265-KR-501-L,4498.0,13,3424.0,2460.0,0,0
JNE2265-KR-501-M,3522.0,8,3877.0,3433.0,1,0
JNE2265-KR-501-S,2928.0,9,4222.5,3188.5,1,0
JNE2265-KR-501-XL,3246.0,10,4031.5,2967.0,1,0
JNE2265-KR-501-XS,3543.0,11,3861.0,2774.0,1,0
JNE2265-KR-501-XXL,6110.0,15,2836.5,2166.0,0,0
JNE2266-KR-490-A-L,1341.0,3,5518.0,5335.5,0,0
JNE2266-KR-490-A-M,3074.48,8,4124.0,3433.0,1,0
JNE2266-KR-490-A-S,1796.48,5,5070.0,4401.5,0,0
JNE2266-KR-490-A-XL,4302.0,12,3503.0,2615.5,0,0
JNE2266-KR-490-A-XS,3182.2,9,4074.0,3188.5,1,0
